,Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
0,2024-04-09 14:53:48,1,1,00 Maggie Rowell,07 Shiru Liu,0,0,0,0,0,0,0,1,0,1,0,17.820637,2.293022,17.672497,0.87897646,0.749539,0.5165975,0.7286417
1,2024-04-09 14:53:56,1,1,07 Shiru Liu,69 Jaime Estes,0,0,0,0,0,0,0,1,0,0,1,21.692575,6.8790793,20.572947,0.5165975,0.7286417,0.09474412,0.6659496
2,2024-04-09 14:54:03,1,1,69 Jaime Estes,07 Shiru Liu,0,0,0,0,0,0,0,0,0,1,0,16.378664,10.9930315,-12.141412,0.09474412,0.6659496,0.3437068,0.5657652
3,2024-04-09 14:54:08,1,1,07 Shiru Liu,00 Maggie Rowell,0,0,0,0,0,0,0,0,0,0,1,14.821635,11.195355,9.713129,0.3437068,0.5657652,0.14453666,0.46373695
4,2024-04-09 14:54:10,1,1,00 Maggie Rowell,69 Jaime Estes,0,0,0,0,0,0,0,0,0,1,1,4.8733935,-0.40465152,4.856565,0.14453666,0.46373695,0.04495159,0.46742472
5,2024-04-09 14:54:21,1,1,69 Jaime Estes,07 Shiru Liu,0,0,0,0,0,0,0,0,1,1,1,6.6821947,-6.6767454,-0.26980913,0.04495159,0.46742472,0.050484095,0.52827287
6,2024-04-09 14:54:25,1,1,07 Shiru Liu,22 Sydney Loughran,0,0,0,0,0,0,0,0,0,1,1,12.431473,12.40931,0.74197507,0.050484095,0.52827287,0.03526971,0.4151813
7,2024-04-09 14:54:39,1,1,22 Sydney Loughran,07 Shiru Liu,0,0,0,0,0,0,0,0,1,1,1,6.693426,-6.6767516,-0.47216597,0.03526971,0.4151813,0.04495159,0.47602952
8,2024-04-09 14:56:18,1,1,07 Shiru Liu,02 Elise Bjork,0,0,0,0,0,0,0,0,0,1,0,14.931767,9.6441965,-11.399437,0.04495159,0.47602952,0.27869987,0.38813767
9,2024-04-09 14:57:13,1,1,02 Elise Bjork,69 Jaime Estes,1,1,0,1,0,0,0,0,0,0,0,30.74777,28.662811,-11.129626,0.27869987,0.38813767,0.5069156,0.12692071
10,2024-04-09 15:00:19,1,2,07 Shiru Liu,42 Meg Duffy,0,0,0,0,0,0,0,0,1,1,1,5.8678336,-5.8674455,-0.06745228,0.10857538,0.28856793,0.10995851,0.34204057
11,2024-04-09 15:00:25,1,2,42 Meg Duffy,07 Shiru Liu,0,0,0,0,0,0,0,0,0,1,0,8.366531,-0.20232412,-8.364084,0.10995851,0.34204057,0.28146613,0.34388444
12,2024-04-09 15:01:05,1,2,07 Shiru Liu,00 Maggie Rowell,0,0,0,0,0,0,0,0,0,0,1,10.483234,6.137213,8.498989,0.28146613,0.34388444,0.107192256,0.2879533
13,2024-04-09 15:01:14,1,2,00 Maggie Rowell,02 Elise Bjork,0,0,0,0,0,0,0,0,0,1,0,14.148824,6.1372147,-12.748483,0.107192256,0.2879533,0.36860305,0.23202212
14,2024-04-09 15:01:17,1,2,02 Elise Bjork,10 Gaby Cuina,1,1,0,1,0,0,0,0,0,0,0,17.853298,8.83489,-15.514025,0.36860305,0.23202212,0.686722,0.15150584
15,2024-04-09 15:02:52,1,3,69 Jaime Estes,07 Shiru Liu,0,0,0,0,0,0,0,0,0,1,0,9.13013,2.7651172,-8.7013445,0.056016598,0.46803933,0.23443983,0.4428396
16,2024-04-09 15:02:56,1,3,07 Shiru Liu,02 Elise Bjork,0,0,0,0,0,0,0,0,1,0,0,7.869037,-1.9558141,-7.6221085,0.23443983,0.4428396,0.39073306,0.4606638
17,2024-04-09 15:03:02,1,3,02 Elise Bjork,07 Shiru Liu,0,0,0,0,0,0,0,0,1,0,1,13.470171,-1.75349,13.355553,0.39073306,0.4606638,0.116874136,0.47664413
18,2024-04-09 15:03:05,1,3,07 Shiru Liu,69 Jaime Estes,0,0,0,0,0,0,0,0,0,1,1,13.44295,12.881405,3.84478,0.116874136,0.47664413,0.038035963,0.35925016
19,2024-04-09 15:03:12,1,3,69 Jaime Estes,07 Shiru Liu,0,0,0,0,0,0,0,0,1,1,1,5.862544,-5.395354,-2.2933776,0.038035963,0.35925016,0.08506224,0.4084204
20,2024-04-09 18:16:09,1,3,07 Shiru Liu,00 Maggie Rowell,0,0,0,0,0,0,0,0,0,1,0,19.23272,14.634895,-12.478673,0.08506224,0.4084204,0.34094054,0.2750461
21,2024-04-09 18:16:14,1,3,00 Maggie Rowell,02 Elise Bjork,0,0,0,0,0,1,0,0,0,0,0,6.5345035,0.8767466,-6.475419,0.34094054,0.2750461,0.4737206,0.26705593
22,2024-04-09 18:16:29,1,3,02 Elise Bjork,69 Jaime Estes,0,0,0,1,1,0,0,0,0,0,0,17.963137,11.937219,13.423004,0.4737206,0.26705593,0.19847856,0.15826675
23,2024-04-09 18:25:23,2,1,95 Megan Mendieta,27 Jocelyn Jessop,0,0,0,0,0,0,0,1,0,1,0,23.643717,4.181402,-23.271038,0.026970955,0.8386601,0.5041494,0.80055314
24,2024-04-09 18:27:13,2,1,27 Jocelyn Jessop,05 Dre Esparza,0,0,0,0,0,0,0,1,0,0,1,18.624647,0.53953534,18.61683,0.5041494,0.80055314,0.12240664,0.7956361
25,2024-04-09 18:27:46,2,1,05 Dre Esparza,95 Megan Mendieta,0,0,0,0,0,0,0,1,0,1,0,15.754974,-3.9790783,-15.244217,0.12240664,0.7956361,0.4349931,0.8318992
26,2024-04-09 18:28:01,2,1,95 Megan Mendieta,19 Vanessa Bacorn,0,0,0,0,0,0,0,1,0,0,0,19.65163,4.3837266,-19.156448,0.4349931,0.8318992,0.8278008,0.7919484
27,2024-04-09 18:28:05,2,1,19 Vanessa Bacorn,95 Megan Mendieta,0,0,0,0,0,0,0,0,0,0,0,9.241208,0.06744356,9.240962,0.8278008,0.7919484,0.6383126,0.79133373
28,2024-04-09 18:28:23,2,1,95 Megan Mendieta,19 Vanessa Bacorn,0,0,0,0,0,0,0,0,0,0,1,13.135852,1.7534866,-13.0182905,0.6383126,0.79133373,0.90525585,0.77535343
29,2024-04-09 18:28:32,2,1,19 Vanessa Bacorn,95 Megan Mendieta,0,0,0,0,0,0,0,0,0,1,0,9.054695,-0.53953534,9.038606,0.90525585,0.77535343,0.719917,0.78027046
30,2024-04-09 18:28:41,2,1,95 Megan Mendieta,12 Annie Ortiz,0,0,0,0,0,0,0,0,0,0,0,13.833637,0.4046548,13.827718,0.719917,0.78027046,0.4363762,0.77658266
31,2024-04-09 18:28:49,2,1,12 Annie Ortiz,95 Megan Mendieta,0,0,0,0,0,0,0,0,0,0,0,14.375523,2.0232544,-14.232431,0.4363762,0.77658266,0.72821575,0.75814384
32,2024-04-09 18:40:32,2,1,95 Megan Mendieta,15 Elise Franke,0,0,0,0,0,0,1,0,0,0,0,45.531914,45.455856,2.6306388,0.72821575,0.75814384,0.67427385,0.34388444
33,2024-04-09 18:40:42,2,1,15 Elise Franke,95 Megan Mendieta,0,0,0,0,0,0,0,0,1,0,0,8.990297,-8.969777,-0.6070705,0.67427385,0.34388444,0.686722,0.42563
34,2024-04-09 18:40:54,2,1,95 Megan Mendieta,19 Vanessa Bacorn,0,0,0,0,0,0,0,0,0,0,1,12.232935,9.172101,-8.094274,0.686722,0.42563,0.8526971,0.34204057
35,2024-04-09 18:42:48,2,1,19 Vanessa Bacorn,16 Kinsey Neas,0,0,0,0,0,0,0,0,0,1,0,8.421116,4.8558183,6.8801327,0.8526971,0.34204057,0.71161824,0.29778734
36,2024-04-09 18:42:49,2,1,16 Kinsey Neas,05 Dre Esparza,0,0,0,0,0,0,0,0,1,0,0,7.028424,-3.1697686,6.273062,0.71161824,0.29778734,0.58298755,0.32667485
37,2024-04-09 18:43:02,2,1,05 Dre Esparza,95 Megan Mendieta,0,0,0,0,0,0,0,0,0,0,0,11.890741,0.6744192,-11.871601,0.58298755,0.32667485,0.8264177,0.32052857
38,2024-04-09 18:43:26,2,1,95 Megan Mendieta,12 Annie Ortiz,0,0,0,0,0,0,0,0,1,0,0,12.4843,-1.3488384,12.41122,0.8264177,0.32052857,0.57192254,0.33282113
39,2024-04-09 18:43:49,2,1,12 Annie Ortiz,95 Megan Mendieta,0,0,0,0,0,0,0,0,0,0,0,12.414151,-0.26976767,-12.41122,0.57192254,0.33282113,0.8264177,0.33527964
40,2024-04-09 18:43:58,2,1,95 Megan Mendieta,15 Elise Franke,0,0,0,0,0,0,0,0,0,0,0,12.100909,3.4395363,11.601792,0.8264177,0.33527964,0.58852005,0.30393362
41,2024-04-09 18:44:13,2,1,15 Elise Franke,95 Megan Mendieta,0,0,0,0,0,0,0,0,0,0,0,10.611461,-0.6744192,-10.590008,0.58852005,0.30393362,0.8056708,0.3100799
42,2024-04-09 18:44:19,2,1,95 Megan Mendieta,05 Dre Esparza,0,0,0,0,0,1,0,1,0,0,0,15.042009,-0.06744029,15.041859,0.8056708,0.3100799,0.49723375,0.31069452
43,2024-04-09 18:44:28,2,1,05 Dre Esparza,19 Vanessa Bacorn,0,0,0,1,1,0,0,0,0,0,1,25.196028,18.41164,17.20033,0.49723375,0.31069452,0.14453666,0.14290105
44,2024-04-09 18:51:45,4,1,07 Shiru Liu,02 Elise Bjork,0,0,0,0,0,0,0,0,0,0,0,16.743795,9.441869,13.827718,0.80843705,0.6893055,0.52489626,0.60325754
45,2024-04-09 18:52:02,4,1,02 Elise Bjork,10 Gaby Cuina,0,0,0,0,0,0,0,1,0,0,0,19.005093,6.069776,18.009758,0.52489626,0.60325754,0.15560167,0.54794097
46,2024-04-09 18:52:13,4,1,10 Gaby Cuina,69 Jaime Estes,0,0,0,0,0,0,0,0,0,0,0,14.056848,6.339537,-12.546124,0.15560167,0.54794097,0.41286308,0.49016595
47,2024-04-09 18:53:17,4,1,69 Jaime Estes,00 Maggie Rowell,0,0,0,0,0,0,0,0,0,0,0,11.992169,3.0348847,-11.601792,0.41286308,0.49016595,0.6507607,0.4625077
48,2024-04-09 18:53:24,4,1,00 Maggie Rowell,02 Elise Bjork,1,1,0,0,0,0,0,0,1,0,0,12.3811455,-10.790704,-6.0707054,0.6507607,0.4625077,0.77524203,0.5608482
49,2024-04-09 18:55:18,4,2,02 Elise Bjork,07 Shiru Liu,0,0,0,0,0,0,0,0,1,0,0,7.072813,-4.0465155,5.800896,0.45435685,0.5633067,0.33540803,0.6001844
50,2024-04-09 18:55:31,4,2,07 Shiru Liu,69 Jaime Estes,1,1,0,0,0,0,0,0,0,0,0,19.855858,18.816294,6.340515,0.33540803,0.6001844,0.2053942,0.42870313
51,2024-04-09 18:57:38,4,3,07 Shiru Liu,00 Maggie Rowell,0,0,0,0,0,0,0,0,0,1,0,17.102308,16.79304,-3.2377098,0.08921162,0.75814384,0.15560167,0.6051014
52,2024-04-09 18:57:55,4,3,00 Maggie Rowell,69 Jaime Estes,0,0,0,0,0,0,0,0,0,0,0,15.793078,15.781406,-0.6070705,0.15560167,0.6051014,0.1680498,0.46127844
53,2024-04-09 18:58:01,4,3,69 Jaime Estes,10 Gaby Cuina,0,0,0,0,0,0,0,1,0,0,0,17.905323,2.4279091,-17.73995,0.1680498,0.46127844,0.5318119,0.43915182
54,2024-04-09 18:58:19,4,3,10 Gaby Cuina,07 Shiru Liu,0,0,0,0,0,0,0,1,0,0,0,14.858033,-0.7418595,14.839501,0.5318119,0.43915182,0.2275242,0.44591272
55,2024-04-09 18:58:23,4,3,07 Shiru Liu,42 Meg Duffy,1,1,0,1,0,0,0,0,0,0,0,36.123215,35.204678,-8.0942745,0.2275242,0.44591272,0.3934993,0.12507683
56,2024-04-09 19:01:34,4,4,02 Elise Bjork,07 Shiru Liu,0,0,0,0,0,0,0,0,0,0,0,14.518655,2.090698,14.367335,0.66459197,0.3100799,0.36998618,0.29102644
57,2024-04-09 19:01:40,4,4,07 Shiru Liu,02 Elise Bjork,0,0,0,0,0,0,0,0,1,0,0,11.674245,-4.4511633,-10.792365,0.36998618,0.29102644,0.5912863,0.33159187
58,2024-04-09 19:01:55,4,4,02 Elise Bjork,00 Maggie Rowell,0,0,0,0,0,0,0,0,0,0,0,18.256243,17.332571,-5.7334437,0.5912863,0.33159187,0.708852,0.17363246
59,2024-04-09 19:02:44,4,4,00 Maggie Rowell,02 Elise Bjork,0,0,0,0,0,0,0,0,1,0,0,5.87393,-4.855817,-3.3051617,0.708852,0.17363246,0.77662516,0.21788567
60,2024-04-09 19:02:49,4,4,02 Elise Bjork,00 Maggie Rowell,0,0,0,0,0,1,0,1,0,0,0,17.263071,3.3720944,16.930523,0.77662516,0.21788567,0.4294606,0.18715428
61,2024-04-09 19:03:14,4,4,00 Maggie Rowell,69 Jaime Estes,0,0,0,1,1,0,0,0,0,0,0,14.560337,3.6418638,-14.097527,0.4294606,0.18715428,0.7185339,0.15396436
62,2024-04-09 19:07:35,5,1,05 Dre Esparza,27 Jocelyn Jessop,0,0,0,0,0,0,0,0,0,0,1,18.316124,12.746521,13.153196,0.31327802,0.41641057,0.043568466,0.30024585
63,2024-04-09 19:08:07,5,1,27 Jocelyn Jessop,16 Kinsey Neas,0,0,0,0,0,0,0,0,0,1,1,4.5198064,0.06744029,-4.5193033,0.043568466,0.30024585,0.1362379,0.29963124
64,2024-04-09 19:08:36,5,1,16 Kinsey Neas,05 Dre Esparza,0,0,0,0,0,0,0,0,1,1,1,7.99862,-7.0139565,3.8447807,0.1362379,0.29963124,0.057399724,0.36355254
65,2024-04-09 19:08:50,5,1,05 Dre Esparza,16 Kinsey Neas,0,0,0,0,0,0,0,0,1,1,0,7.5017314,-4.113959,-6.2730627,0.057399724,0.36355254,0.18603043,0.40104488
66,2024-04-09 19:09:23,5,1,16 Kinsey Neas,95 Megan Mendieta,1,1,0,0,0,0,0,0,0,0,0,13.589187,4.5186105,-12.815933,0.18603043,0.40104488,0.44882435,0.35986477
67,2024-04-09 19:10:19,5,2,12 Annie Ortiz,05 Dre Esparza,0,0,0,0,0,0,0,0,1,1,1,6.7504025,-6.2721004,-2.4957345,0.04218534,0.5786724,0.093361,0.63583285
68,2024-04-09 19:11:18,5,2,05 Dre Esparza,19 Vanessa Bacorn,1,0,1,0,0,0,0,0,0,1,0,10.295711,5.395354,-8.768798,0.093361,0.63583285,0.27316737,0.5866626
69,2024-04-09 19:42:09,6,1,26 Amy Broome,73 Clara Stewart,0,0,0,0,0,0,0,0,0,0,0,13.081284,12.544194,3.7098753,0.6673582,0.7329441,0.5912863,0.61862326
70,2024-04-09 19:42:17,6,1,73 Clara Stewart,03 Madi Cannon,0,0,0,0,0,0,0,0,0,0,0,12.167979,7.755826,-9.375867,0.5912863,0.61862326,0.7835408,0.54794097
71,2024-04-09 19:42:23,6,1,03 Madi Cannon,73 Clara Stewart,0,0,0,0,0,0,0,0,1,0,0,9.246765,-2.4953527,8.903701,0.7835408,0.54794097,0.6009682,0.5706822
72,2024-04-09 19:42:41,6,1,73 Clara Stewart,81 Mckenzie Bailey,0,0,0,0,0,0,0,0,0,0,1,24.461985,9.037214,22.731419,0.6009682,0.5706822,0.13485478,0.48832208
73,2024-04-09 19:42:48,6,1,81 Mckenzie Bailey,73 Clara Stewart,0,0,0,0,0,0,0,1,0,1,0,16.49814,-3.50698,-16.121096,0.13485478,0.48832208,0.46542186,0.52028275
74,2024-04-09 19:43:12,6,1,73 Clara Stewart,81 Mckenzie Bailey,0,0,0,0,0,0,0,0,0,0,1,18.939344,10.048848,16.053642,0.46542186,0.52028275,0.1362379,0.42870313
75,2024-04-09 19:43:23,6,1,81 Mckenzie Bailey,31 Nikki Gilbert,0,0,0,0,0,0,0,0,0,1,0,8.430707,7.7558193,-3.3051617,0.1362379,0.42870313,0.20401107,0.3580209
76,2024-04-09 19:43:31,6,1,31 Nikki Gilbert,73 Clara Stewart,0,0,0,0,0,0,0,0,1,0,0,11.945189,-7.4860516,-9.308415,0.20401107,0.3580209,0.39488244,0.42624462
77,2024-04-09 19:45:39,6,1,73 Clara Stewart,26 Amy Broome,0,0,0,0,0,0,0,0,1,0,0,9.433984,-3.3046558,8.836249,0.39488244,0.42624462,0.21369295,0.4563614
78,2024-04-09 19:45:47,6,1,26 Amy Broome,73 Clara Stewart,0,0,0,0,0,0,0,0,1,0,0,14.996817,-4.518607,-14.299884,0.21369295,0.4563614,0.5069156,0.4975415
79,2024-04-09 19:45:57,6,1,73 Clara Stewart,26 Amy Broome,0,0,0,0,0,0,0,0,1,0,0,5.9536414,-5.934889,-0.47216597,0.5069156,0.4975415,0.5165975,0.55162877
80,2024-04-09 19:46:18,6,1,26 Amy Broome,81 Mckenzie Bailey,0,0,0,0,0,0,0,1,0,0,1,19.179499,-5.125586,-18.481924,0.5165975,0.55162877,0.895574,0.5983405
81,2024-04-09 19:46:40,6,1,81 Mckenzie Bailey,73 Clara Stewart,0,0,0,0,0,0,0,1,0,1,0,15.729028,2.9674444,15.446572,0.895574,0.5983405,0.57883817,0.5712969
82,2024-04-09 19:46:51,6,1,73 Clara Stewart,31 Nikki Gilbert,0,0,0,0,0,0,0,1,0,0,1,22.923477,3.4395363,22.663967,0.57883817,0.5712969,0.114107884,0.53995085
83,2024-04-09 19:46:57,6,1,31 Nikki Gilbert,03 Madi Cannon,0,0,0,0,0,0,0,0,0,1,0,12.450012,8.6325655,-8.971155,0.114107884,0.53995085,0.29806364,0.46127844
84,2024-04-09 19:47:06,6,1,03 Madi Cannon,73 Clara Stewart,0,0,0,0,0,0,0,0,0,0,1,10.224659,2.4953527,9.915486,0.29806364,0.46127844,0.09474412,0.43853718
85,2024-04-09 19:47:16,6,1,73 Clara Stewart,88 Maddy Easton,0,0,0,0,0,0,0,0,0,1,0,16.126917,14.769779,-6.475419,0.09474412,0.43853718,0.2275242,0.30393362
86,2024-04-09 19:48:43,6,1,88 Maddy Easton,26 Amy Broome,1,1,0,1,0,0,0,0,0,0,0,25.831663,25.830254,-0.26980913,0.2275242,0.30393362,0.23305671,0.06853104
87,2024-04-09 20:00:55,7,1,95 Megan Mendieta,12 Annie Ortiz,0,0,0,0,0,0,0,0,1,0,0,6.43863,-4.5860505,-4.519303,0.40594745,0.5547019,0.49861687,0.59649664
88,2024-04-09 20:01:06,7,1,12 Annie Ortiz,15 Elise Franke,0,0,0,0,0,0,0,0,0,0,0,17.311096,17.130247,2.4957345,0.49861687,0.59649664,0.44744122,0.44038108
89,2024-04-09 20:01:21,7,1,15 Elise Franke,05 Dre Esparza,0,0,0,0,0,0,0,0,1,0,0,6.7288775,-4.5860505,-4.9240165,0.44744122,0.44038108,0.5484094,0.4821758
90,2024-04-09 20:01:32,7,1,05 Dre Esparza,27 Jocelyn Jessop,0,0,0,0,0,0,0,1,0,0,1,22.321632,-6.4069777,21.382374,0.5484094,0.4821758,0.10995851,0.54056543
91,2024-04-09 20:02:23,7,1,27 Jocelyn Jessop,16 Kinsey Neas,0,0,0,0,0,0,0,0,0,1,1,16.836868,16.793034,1.214141,0.10995851,0.54056543,0.08506224,0.38752306
92,2024-04-09 20:03:10,7,1,16 Kinsey Neas,05 Dre Esparza,1,1,0,0,0,0,0,0,1,1,0,4.7777624,-3.5744202,-3.1702576,0.08506224,0.38752306,0.15006916,0.42009833
93,2024-04-09 20:05:12,7,2,05 Dre Esparza,95 Megan Mendieta,0,0,0,0,0,0,0,0,1,1,0,8.166694,-4.181402,-7.015038,0.0062240665,0.8380455,0.15006916,0.87615246
94,2024-04-09 20:05:22,7,2,95 Megan Mendieta,15 Elise Franke,0,0,0,0,0,0,0,1,0,0,0,16.949692,4.3162827,-16.390903,0.15006916,0.87615246,0.48616874,0.83681625
95,2024-04-09 20:05:51,7,2,15 Elise Franke,95 Megan Mendieta,0,0,0,0,0,0,0,0,0,0,0,6.0571027,4.3162827,-4.2494936,0.48616874,0.83681625,0.57330567,0.79748005
96,2024-04-09 20:06:55,7,2,95 Megan Mendieta,19 Vanessa Bacorn,1,0,1,0,0,0,0,0,0,0,1,20.85765,10.52094,-18.009758,0.57330567,0.79748005,0.94260025,0.70159805
97,2024-04-09 20:09:39,8,1,07 Shiru Liu,69 Jaime Estes,0,0,0,0,0,0,0,1,0,0,1,18.518864,2.9674444,18.279568,0.5,0.6665642,0.1251729,0.6395206
98,2024-04-09 20:09:51,8,1,69 Jaime Estes,07 Shiru Liu,0,0,0,0,0,0,0,1,0,1,0,15.37912,0.0,-15.37912,0.1251729,0.6395206,0.4405256,0.6395206
99,2024-04-09 20:10:10,8,1,07 Shiru Liu,42 Meg Duffy,0,0,0,0,0,0,0,0,1,0,0,11.93729,-4.3162827,-11.129626,0.4405256,0.6395206,0.66874135,0.6788568
100,2024-04-09 20:10:20,8,1,42 Meg Duffy,07 Shiru Liu,0,0,0,0,0,0,0,0,0,0,0,11.072243,-0.47209182,11.062174,0.66874135,0.6788568,0.44190872,0.6831592
101,2024-04-09 20:10:53,8,1,07 Shiru Liu,00 Maggie Rowell,0,0,0,0,0,0,0,0,0,0,1,20.271477,8.902333,18.212116,0.44190872,0.6831592,0.06846473,0.60202825
102,2024-04-09 20:11:14,8,1,00 Maggie Rowell,07 Shiru Liu,0,0,0,0,0,0,0,0,0,1,1,3.9104471,1.0116272,-3.777328,0.06846473,0.60202825,0.14591978,0.59280884
103,2024-04-09 20:11:20,8,1,07 Shiru Liu,69 Jaime Estes,1,1,0,0,0,0,0,0,0,1,0,7.2064962,6.137213,-3.7773278,0.14591978,0.59280884,0.22337483,0.5368777
104,2024-04-09 20:12:50,8,2,22 Sydney Loughran,42 Meg Duffy,0,0,0,0,0,0,0,0,0,0,0,9.001652,2.7651138,8.56644,0.69640386,0.6364474,0.5207469,0.6112477
105,2024-04-09 20:13:00,8,2,42 Meg Duffy,07 Shiru Liu,0,0,0,0,0,0,0,0,0,0,0,11.427386,7.486058,8.633892,0.5207469,0.6112477,0.3437068,0.54302394
106,2024-04-09 20:13:09,8,2,07 Shiru Liu,00 Maggie Rowell,1,1,0,0,0,0,0,0,0,0,0,10.8221,9.981401,-4.182041,0.3437068,0.54302394,0.4294606,0.452059
107,2024-04-09 20:14:14,8,3,42 Meg Duffy,22 Sydney Loughran,0,0,0,0,0,0,0,1,0,1,0,21.215788,3.1697686,-20.977661,0.0186722,0.44837123,0.44882435,0.41948372
108,2024-04-09 20:15:15,8,3,22 Sydney Loughran,02 Elise Bjork,0,0,0,0,0,0,0,0,1,0,0,9.381392,-4.2488394,8.364082,0.44882435,0.41948372,0.27731675,0.45820528
109,2024-04-09 20:15:17,8,3,02 Elise Bjork,07 Shiru Liu,0,0,0,0,0,0,0,0,1,0,0,5.203964,-3.50698,3.8447807,0.27731675,0.45820528,0.19847856,0.49016595
110,2024-04-09 20:15:25,8,3,07 Shiru Liu,02 Elise Bjork,0,0,0,0,0,0,0,1,0,0,0,14.928906,-0.80930305,-14.906954,0.19847856,0.49016595,0.5041494,0.4975415
111,2024-04-09 20:15:41,8,3,02 Elise Bjork,07 Shiru Liu,0,0,0,0,0,0,0,1,0,0,0,17.455523,4.2488394,16.930523,0.5041494,0.4975415,0.15698479,0.45881993
112,2024-04-09 20:15:51,8,3,07 Shiru Liu,02 Elise Bjork,0,0,0,0,0,0,0,1,0,0,0,17.37652,-3.9116313,-16.930523,0.15698479,0.45881993,0.5041494,0.49446836
113,2024-04-09 20:20:35,8,3,02 Elise Bjork,00 Maggie Rowell,0,0,0,0,0,0,0,0,0,0,1,20.991123,8.430242,-19.2239,0.5041494,0.49446836,0.8983402,0.41763982
114,2024-04-09 20:23:08,8,3,73 Clara Stewart,26 Amy Broome,0,0,0,0,0,0,0,1,0,1,0,14.811409,-1.0790707,14.772049,0.895574,0.38506454,0.5926694,0.3948986
115,2024-04-09 20:23:47,8,3,26 Amy Broome,03 Madi Cannon,0,0,0,0,0,0,0,0,0,0,1,27.02032,15.5116415,22.124348,0.5926694,0.3948986,0.13900416,0.2535341
116,2024-04-09 20:24:18,8,3,03 Madi Cannon,26 Amy Broome,0,0,0,0,0,1,0,0,1,1,0,8.157068,-3.2372122,-7.487204,0.13900416,0.2535341,0.29253113,0.28303626
117,2024-04-09 20:24:26,8,3,26 Amy Broome,31 Nikki Gilbert,0,0,0,1,1,0,0,0,0,0,0,16.544462,15.106989,6.745229,0.29253113,0.28303626,0.15421854,0.14535956
118,2024-04-09 20:28:14,10,1,02 Elise Bjork,07 Shiru Liu,0,0,0,0,0,0,0,0,1,0,0,10.111464,-2.293022,9.848033,0.49723375,0.66472036,0.29529738,0.6856177
119,2024-04-09 20:28:18,10,1,07 Shiru Liu,02 Elise Bjork,0,0,0,0,0,0,0,0,0,0,0,10.096383,2.2255785,-9.848033,0.29529738,0.6856177,0.49723375,0.665335
120,2024-04-09 20:28:22,10,1,02 Elise Bjork,07 Shiru Liu,0,0,0,0,0,0,0,0,0,0,0,8.328559,8.025594,2.2259252,0.49723375,0.665335,0.4515906,0.5921942
121,2024-04-09 20:28:47,10,1,07 Shiru Liu,42 Meg Duffy,0,0,0,0,0,0,0,0,0,0,0,13.108416,13.016286,-1.5514024,0.4515906,0.5921942,0.4834025,0.473571
122,2024-04-09 20:28:59,10,1,42 Meg Duffy,02 Elise Bjork,0,0,0,0,0,0,0,0,1,0,0,8.547084,-3.4395363,7.8244643,0.4834025,0.473571,0.3229599,0.504917
123,2024-04-09 20:29:04,10,1,02 Elise Bjork,42 Meg Duffy,0,0,0,0,0,0,0,0,0,0,0,8.800121,0.7418595,-8.768796,0.3229599,0.504917,0.50276625,0.49815613
124,2024-04-09 20:29:14,10,1,42 Meg Duffy,22 Sydney Loughran,0,0,0,0,0,0,0,0,1,0,0,7.8235536,-7.8232627,-0.06745228,0.50276625,0.49815613,0.5041494,0.569453
125,2024-04-09 20:29:27,10,1,22 Sydney Loughran,02 Elise Bjork,0,0,0,0,0,0,0,0,0,0,0,12.220028,7.7558227,9.443319,0.5041494,0.569453,0.31051177,0.49877074
126,2024-04-09 20:29:34,10,1,02 Elise Bjork,22 Sydney Loughran,0,0,0,0,0,0,0,0,1,0,0,10.048531,-4.2488427,-9.106058,0.31051177,0.49877074,0.49723375,0.53749233
127,2024-04-09 20:29:48,10,1,22 Sydney Loughran,42 Meg Duffy,0,0,0,0,0,0,0,0,1,0,0,10.960706,-1.483719,-10.8598175,0.49723375,0.53749233,0.719917,0.5510141
128,2024-04-09 20:30:00,10,1,42 Meg Duffy,22 Sydney Loughran,0,0,0,0,0,0,0,0,0,0,0,10.732544,0.40464824,10.724913,0.719917,0.5510141,0.5,0.5473264
129,2024-04-09 20:30:08,10,1,22 Sydney Loughran,00 Maggie Rowell,0,0,0,0,0,0,0,0,0,0,0,22.81082,18.141878,13.827718,0.5,0.5473264,0.2164592,0.3819914
130,2024-04-09 20:30:36,10,1,00 Maggie Rowell,10 Gaby Cuina,0,0,0,0,0,0,0,0,0,0,1,17.38165,15.781407,7.2848463,0.2164592,0.3819914,0.06708161,0.2381684
