match,week,team,opponent,Created,Point,Our score at pull,Opponent's score at pull,Started on offense?,Scored?,Possessions,Passes,Turnovers,Thrower errors,Receiver errors,Defensive blocks,Opposition errors,Secondary assist,Assist,Goal
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:25:41,1,0,0,0,0,1,2,1,1,0,1,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:31:56,2,0,1,1,1,3,20,2,2,0,0,2,02 Steph Wood,53 Emma Piorier,45 Emery Otapalik
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:39:21,3,1,1,0,0,1,1,1,1,1,0,1,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:45:09,4,1,2,1,0,1,4,1,1,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:47:23,5,1,3,1,0,1,2,1,1,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:49:24,6,1,4,1,1,1,6,0,0,0,0,0,05 Steph Rupp,45 Emery Otapalik,53 Emma Piorier
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:51:06,7,2,4,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:53:15,8,2,5,1,1,1,7,0,0,0,0,0,04 Erica Baken,44 Sarah Meckstroth,53 Emma Piorier
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:54:57,9,3,5,0,0,4,11,4,3,2,1,3,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:02:58,10,3,6,1,1,1,23,0,0,0,0,0,02 Steph Wood,24 Allegra Johnson McKee,21 Sarah Mondschein
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:06:00,11,4,6,0,0,2,7,2,2,0,0,2,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:11:23,12,4,7,1,1,1,2,0,0,0,0,0,03 Makella Daley,04 Erica Baken,07 Danielle Byers
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:12:39,13,5,7,0,0,2,3,2,1,1,0,2,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:17:14,14,5,8,1,1,2,5,1,1,0,0,1,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:20:51,15,6,8,0,1,1,2,0,0,0,0,1,11 Rachel Johnson,21 Sarah Mondschein,09 Sara Helm
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:25:39,16,7,8,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:27:14,17,7,9,1,1,1,5,0,0,0,0,0,02 Steph Wood,04 Erica Baken,44 Sarah Meckstroth
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:28:31,18,8,9,0,0,2,6,2,2,0,1,1,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:32:03,19,8,10,1,1,2,11,1,1,0,0,1,05 Steph Rupp,04 Erica Baken,44 Sarah Meckstroth
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:33:51,20,9,10,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:35:28,21,9,11,1,1,1,3,0,0,0,0,0,02 Steph Wood,44 Sarah Meckstroth,53 Emma Piorier
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:36:13,22,10,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:38:12,23,10,12,1,1,1,10,0,0,0,0,0,53 Emma Piorier,02 Steph Wood,07 Danielle Byers
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:39:45,24,11,12,0,0,1,1,1,1,0,0,1,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:41:51,25,11,13,1,1,2,16,1,1,0,1,0,02 Steph Wood,04 Erica Baken,05 Steph Rupp
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:44:22,26,12,13,0,1,1,1,0,0,0,0,1,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:46:05,27,13,13,1,1,1,4,0,0,0,0,0,53 Emma Piorier,44 Sarah Meckstroth,07 Danielle Byers
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:47:08,28,14,13,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:49:03,29,14,14,1,0,1,8,1,1,1,0,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:55:08,30,14,15,1,1,4,24,3,2,1,0,3,44 Sarah Meckstroth,04 Erica Baken,53 Emma Piorier
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:59:00,31,15,15,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 10:00:20,32,15,16,1,1,2,11,1,1,0,1,0,NA,03 Makella Daley,44 Sarah Meckstroth
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 10:01:50,33,16,16,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 10:03:39,34,16,17,1,0,1,2,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 8:25:41,1,0,0,0,0,1,2,1,1,0,1,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 8:31:56,2,0,1,1,1,3,20,2,2,0,0,2,02 Steph Wood,53 Emma Piorier,45 Emery Otapalik
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 8:39:21,3,1,1,0,0,1,1,1,1,1,0,1,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 8:45:09,4,1,2,1,0,1,4,1,1,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 8:47:23,5,1,3,1,0,1,2,1,1,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 8:49:24,6,1,4,1,1,1,6,0,0,0,0,0,05 Steph Rupp,45 Emery Otapalik,53 Emma Piorier
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 8:51:06,7,2,4,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 8:53:15,8,2,5,1,1,1,7,0,0,0,0,0,04 Erica Baken,44 Sarah Meckstroth,53 Emma Piorier
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 8:54:57,9,3,5,0,0,4,11,4,3,2,1,3,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:02:58,10,3,6,1,1,1,23,0,0,0,0,0,02 Steph Wood,24 Allegra Johnson McKee,21 Sarah Mondschein
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:06:00,11,4,6,0,0,2,7,2,2,0,0,2,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:11:23,12,4,7,1,1,1,2,0,0,0,0,0,03 Makella Daley,04 Erica Baken,07 Danielle Byers
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:12:39,13,5,7,0,0,2,3,2,1,1,0,2,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:17:14,14,5,8,1,0,2,5,1,1,0,0,1,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:20:51,15,6,8,0,1,1,2,0,0,0,0,1,11 Rachel Johnson,21 Sarah Mondschein,09 Sara Helm
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:25:39,16,7,8,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:27:14,17,7,9,1,1,1,5,0,0,0,0,0,02 Steph Wood,04 Erica Baken,44 Sarah Meckstroth
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:28:31,18,8,9,0,0,2,6,2,2,0,1,1,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:32:03,19,8,10,1,1,2,11,1,1,0,0,1,05 Steph Rupp,04 Erica Baken,44 Sarah Meckstroth
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:33:51,20,9,10,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:35:28,21,9,11,1,1,1,3,0,0,0,0,0,02 Steph Wood,44 Sarah Meckstroth,53 Emma Piorier
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:36:13,22,10,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:38:12,23,10,12,1,1,1,10,0,0,0,0,0,53 Emma Piorier,02 Steph Wood,07 Danielle Byers
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:39:45,24,11,12,0,0,1,1,1,1,0,0,1,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:41:51,25,11,13,1,1,2,16,1,1,0,1,0,02 Steph Wood,04 Erica Baken,05 Steph Rupp
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:44:22,26,12,13,0,0,1,1,0,0,0,0,1,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:46:05,27,13,13,1,1,1,4,0,0,0,0,0,53 Emma Piorier,44 Sarah Meckstroth,07 Danielle Byers
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:47:08,28,14,13,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:49:03,29,14,14,1,0,1,8,1,1,1,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:55:08,30,14,15,1,1,4,24,3,2,1,0,3,44 Sarah Meckstroth,04 Erica Baken,53 Emma Piorier
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 9:59:00,31,15,15,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 10:00:20,32,15,16,1,1,2,11,1,1,0,1,0,NA,03 Makella Daley,44 Sarah Meckstroth
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 10:01:50,33,16,16,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,MINN,PORT,2024-04-28 10:03:39,34,16,17,1,0,1,2,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 20:32:35,1,0,0,1,1,2,23,1,1,0,0,1,36 Jaelee Cruz,33 Yuge Xiao,36 Jaelee Cruz
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 20:37:16,2,1,0,0,0,2,11,2,1,1,0,2,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 20:43:24,3,1,1,1,1,2,15,1,1,0,1,0,71 Shirlee Wohl,36 Jaelee Cruz,03 Liv Player
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 20:50:29,4,2,1,0,1,1,8,0,0,0,0,1,32 Megan Wilson,55 Sophie Knowles,08 Nicki Chan
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 20:52:57,5,3,1,0,1,1,5,0,0,0,1,0,19 Olivia Hampton,15 Caitlin Fitzgerald,45 Sarah Jeung
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 20:55:52,6,4,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 20:57:11,7,4,2,1,1,1,9,0,0,0,0,0,17 Kelsey Devlin,33 Yuge Xiao,23 Colette Pellegrini
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 20:59:19,8,5,2,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:00:52,9,5,3,0,1,4,21,3,1,3,3,1,19 Olivia Hampton,55 Sophie Knowles,06 Rowse
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:08:24,10,6,3,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:10:41,11,6,4,0,1,3,14,2,2,0,2,0,37 Hannah Henkin,55 Sophie Knowles,06 Rowse
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:15:33,12,7,4,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:16:46,13,7,5,1,1,3,18,2,1,1,1,1,23 Colette Pellegrini,03 Liv Player,16 Erin Rea
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:21:16,14,8,5,1,0,2,13,2,1,1,1,1,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:27:27,15,8,6,1,1,1,4,0,0,0,0,0,19 Olivia Hampton,76 Emma Palacio,15 Caitlin Fitzgerald
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:29:07,16,9,6,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:30:11,17,9,7,1,1,3,22,2,2,1,2,0,17 Kelsey Devlin,23 Colette Pellegrini,33 Yuge Xiao
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:34:25,18,10,7,0,0,1,1,1,0,1,0,1,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:35:55,19,10,8,1,1,1,9,0,0,0,0,0,17 Kelsey Devlin,36 Jaelee Cruz,17 Kelsey Devlin
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:37:34,20,11,8,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:38:26,21,11,9,1,1,1,9,0,0,0,0,0,23 Colette Pellegrini,71 Shirlee Wohl,52 Caitlin Connell
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:40:34,22,12,9,0,0,0,0,0,0,0,0,0,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:41:48,23,12,10,1,1,2,15,1,0,1,0,1,17 Kelsey Devlin,71 Shirlee Wohl,36 Jaelee Cruz
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:44:31,24,13,10,0,0,1,1,1,1,0,0,1,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:46:55,25,13,11,0,0,1,2,1,0,1,0,0,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:50:45,26,13,12,1,1,1,9,0,0,0,0,0,17 Kelsey Devlin,23 Colette Pellegrini,16 Erin Rea
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 21:52:36,27,14,12,0,1,1,27,0,0,0,0,1,36 Jaelee Cruz,23 Colette Pellegrini,16 Erin Rea
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 22:00:30,28,15,12,0,0,3,4,3,3,0,2,1,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 22:05:18,29,15,13,1,1,1,10,0,0,0,0,0,36 Jaelee Cruz,33 Yuge Xiao,23 Colette Pellegrini
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 22:07:03,30,16,13,0,0,1,1,1,1,1,0,1,NA,NA,NA
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 22:09:58,31,16,14,1,1,1,10,0,0,0,0,0,71 Shirlee Wohl,36 Jaelee Cruz,33 Yuge Xiao
PORT @ MINN,Week 4,PORT,MINN,2024-04-30 22:11:31,32,17,14,0,0,1,0,0,0,0,1,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/13/24 22:20,1,0,0,1,1,3,6,2,1,1,0,2,31 María Vargas,08 Dani Ortiz,06 Willy (Natalie Wilson)
ATL @ NASH,Week 5,ATL,NASH,5/14/24 4:44,2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 4:46,3,1,1,1,1,1,7,0,0,0,0,0,08 Dani Ortiz,20 Soju Hokari,31 María Vargas
ATL @ NASH,Week 5,ATL,NASH,5/14/24 4:51,4,2,1,0,1,2,17,1,0,1,0,2,26 Morgan Lally,27 Therese Doebler,03 Alex Krueger
ATL @ NASH,Week 5,ATL,NASH,5/14/24 4:59,5,3,1,0,0,2,7,2,2,0,0,2,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:05,6,3,2,1,1,1,9,0,0,0,0,0,21 Samantha Li,08 Dani Ortiz,51 Lilli Popovich
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:09,7,4,2,0,0,1,5,1,0,1,0,1,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:19,8,4,3,1,0,2,7,2,2,0,0,1,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:25,9,4,4,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:28,10,4,5,1,0,4,20,4,4,0,1,2,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:39,11,4,6,1,1,1,5,0,0,0,0,0,26 Morgan Lally,54 Liv Ford,10 Mia Griner
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:46,12,5,6,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:48,13,5,7,1,1,1,3,0,0,0,0,0,29 Charlotte Doran,31 María Vargas,14 Lindsay Allman
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:50,14,6,7,0,1,1,5,0,0,0,1,0,05 Megan Jarriel,54 Liv Ford,10 Mia Griner
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:53,15,7,7,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 5:55,16,7,8,1,0,1,10,1,1,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 6:00,17,7,9,1,0,3,12,3,2,1,1,1,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 6:12,18,7,10,1,1,3,14,2,2,0,0,2,10 Mia Griner,54 Liv Ford,13 Hannah Abraham
ATL @ NASH,Week 5,ATL,NASH,5/14/24 6:18,19,8,10,0,0,2,23,2,1,1,2,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 6:28,20,8,11,1,1,1,8,0,0,0,0,0,08 Dani Ortiz,29 Charlotte Doran,51 Lilli Popovich
ATL @ NASH,Week 5,ATL,NASH,5/14/24 6:31,21,9,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 6:32,22,9,12,1,0,1,4,1,1,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 6:34,23,9,13,1,1,1,3,0,0,0,0,0,54 Liv Ford,26 Morgan Lally,54 Liv Ford
ATL @ NASH,Week 5,ATL,NASH,5/14/24 6:51,25,11,13,0,0,1,1,1,1,0,0,1,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 7:16,26,11,14,1,0,1,8,1,1,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 7:18,27,11,15,1,1,1,11,0,0,0,0,0,19 Elle Mayer,54 Liv Ford,27 Therese Doebler
ATL @ NASH,Week 5,ATL,NASH,5/14/24 7:21,28,12,15,0,0,1,1,1,0,1,0,1,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 7:23,29,12,16,1,1,2,8,1,0,1,0,1,26 Morgan Lally,08 Dani Ortiz,26 Morgan Lally
ATL @ NASH,Week 5,ATL,NASH,5/14/24 7:26,30,13,16,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,ATL,NASH,5/14/24 7:27,31,13,17,1,1,3,12,2,2,0,2,0,31 María Vargas,20 Soju Hokari,75 Sarah Kingsley-Hart
ATL @ NASH,Week 5,ATL,NASH,5/14/24 7:32,32,14,17,0,1,1,2,0,0,0,0,1,18 Naomi Anderson,13 Hannah Abraham,51 Lilli Popovich
ATL @ NASH,Week 5,ATL,NASH,5/14/24 7:34,33,15,17,0,1,1,7,0,0,0,0,1,51 Lilli Popovich,26 Morgan Lally,06 Willy (Natalie Wilson)
ATL @ NASH,Week 5,ATL,NASH,5/14/24 7:36,34,16,17,0,0,1,4,1,1,0,1,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/12/24 12:15,1,0,0,0,0,2,13,2,1,1,1,1,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/12/24 12:19,2,0,1,1,1,1,15,0,0,0,0,0,72 Grace Castro,28 Margie Quinn,10 Tori Taylor
ATL @ NASH,Week 5,NASH,ATL,5/12/24 12:24,3,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/12/24 12:26,4,1,2,1,0,2,4,2,2,0,0,1,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/12/24 12:32,5,1,3,1,1,3,19,2,2,0,1,1,82 Mary Turner,25 Nadine Rowen,82 Mary Turner
ATL @ NASH,Week 5,NASH,ATL,5/12/24 12:37,6,2,3,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 17:02,7,2,4,1,1,2,24,1,1,0,0,1,27 Katharine Gilbert,10 Tori Taylor,28 Margie Quinn
ATL @ NASH,Week 5,NASH,ATL,5/6/24 17:09,8,3,4,0,1,2,19,1,1,0,1,1,28 Margie Quinn,10 Tori Taylor,16 Emily Branson
ATL @ NASH,Week 5,NASH,ATL,5/6/24 17:18,9,4,4,1,1,1,19,0,0,0,0,0,27 Katharine Gilbert,28 Margie Quinn,22 Rebecca Henley
ATL @ NASH,Week 5,NASH,ATL,5/6/24 17:25,10,5,4,0,1,4,36,3,3,0,2,2,28 Margie Quinn,10 Tori Taylor,16 Emily Branson
ATL @ NASH,Week 5,NASH,ATL,5/6/24 17:37,11,6,4,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:04,12,6,5,1,1,1,8,0,0,0,0,0,22 Rebecca Henley,10 Tori Taylor,22 Rebecca Henley
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:09,13,7,5,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:11,14,7,6,1,0,1,2,1,1,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:14,15,7,7,1,1,1,15,0,0,0,0,0,24 Mia Letterie,08 Grace Robinson,24 Mia Letterie
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:19,16,8,7,0,1,2,15,1,1,0,1,1,24 Mia Letterie,26 Leah Shorb,23 Breanna Snipes
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:25,17,9,7,0,1,3,13,2,2,0,2,1,72 Grace Castro,28 Margie Quinn,10 Tori Taylor
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:33,18,10,7,0,0,2,11,2,2,0,0,2,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:39,19,10,8,1,1,3,15,2,2,0,1,1,28 Margie Quinn,22 Rebecca Henley,72 Grace Castro
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:45,20,11,8,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:47,21,11,9,1,1,1,10,0,0,0,0,0,72 Grace Castro,28 Margie Quinn,08 Grace Robinson
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:53,22,12,9,0,1,1,4,0,0,0,0,1,23 Breanna Snipes,09 Emma Patterson,21 Elena Rubino
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:56,23,13,9,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 22:58,24,13,10,1,0,1,9,1,1,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:00,25,13,11,1,1,2,19,1,0,1,1,0,72 Grace Castro,10 Tori Taylor,22 Rebecca Henley
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:06,26,14,11,0,1,1,12,0,0,0,0,1,28 Margie Quinn,10 Tori Taylor,22 Rebecca Henley
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:11,27,15,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:13,28,15,12,1,1,2,16,1,1,0,0,1,08 Grace Robinson,27 Katharine Gilbert,10 Tori Taylor
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:18,29,16,12,0,0,1,3,1,1,0,1,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:21,30,16,13,1,1,1,8,0,0,0,0,0,28 Margie Quinn,72 Grace Castro,10 Tori Taylor
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:22,31,17,13,0,0,2,11,2,2,0,2,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:28,32,17,14,1,0,1,3,1,1,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:29,33,17,15,1,0,1,2,1,1,0,0,0,NA,NA,NA
ATL @ NASH,Week 5,NASH,ATL,5/6/24 23:33,34,17,16,1,0,2,7,1,1,0,1,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:11:16,1,0,0,0,1,2,9,1,1,0,0,2,55 Courtney Walbe,21 Sarah Mondschein,14 Jessica Hendrickson
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:14:23,2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:15:58,3,1,1,1,1,4,28,3,2,1,2,1,53 Emma Piorier,04 Erica Baken,28 Emma Peaslee
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:23:36,4,2,1,0,1,4,9,3,1,3,3,1,05 Steph Rupp,44 Sarah Meckstroth,07 Danielle Byers
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:31:10,5,3,1,0,0,1,4,1,1,1,0,1,NA,NA,NA
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:33:35,6,3,2,1,1,1,4,0,0,0,0,0,03 Makella Daley,02 Steph Wood,07 Danielle Byers
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:36:20,7,4,2,0,1,1,9,0,0,0,0,1,01 Amelia Zdechlik,55 Courtney Walbe,10 Jane Koch
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:39:12,8,5,2,0,1,1,5,0,0,0,1,0,45 Emery Otapalik,00 Alicia Carr,33 Julia Hill
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:41:36,9,6,2,0,1,4,24,3,3,1,0,4,28 Emma Peaslee,02 Steph Wood,04 Erica Baken
MKE @ MINN,Week 5,MINN,MKE,2024-05-04 18:49:06,10,7,2,0,1,1,3,0,0,0,0,1,00 Alicia Carr,21 Sarah Mondschein,49 Elly Fireside-Ostergaard
