week,match,team,Player,Touches,Throws,Catches,Defensive blocks,Goals,Turnovers,Total completed throw gain (yd),Average completed throw gain (yd),Total caught pass gain (yd),Average caught pass gain (yd),Offense points played,Defense points played,Possessions initiated,Thrower errors,Receiver errors,Assists,Secondary assists
Week 5,NY @ INDY,NY,65 Anna Lieberman,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0
Week 5,NY @ INDY,NY,26 Mariabelen Restrepo,4,4,4,0,0,2,-0.39384,-0.19692,9.014560000000001,2.2536400000000003,1,8,0,2,0,0,0
Week 5,NY @ INDY,NY,05 Emily Wang,7,6,7,0,1,1,30.05218,6.006060000000001,71.64606,10.239840000000001,0,8,0,1,0,0,0
Week 5,NY @ INDY,NY,21 Montana Roberts,6,6,6,1,0,1,62.314240000000005,12.46066,92.91342000000002,15.491040000000002,6,1,0,1,0,3,0
Week 5,PHL @ ATX,ATX,26 Amy Broome,20,19,12,1,1,1,76.6894,4.507280000000001,22.07692,1.83792,7,4,8,1,0,0,0
Week 5,PHL @ ATX,ATX,31 Nikki Gilbert,15,14,15,0,1,2,57.20526,4.39788,107.06978000000001,7.13288,9,2,0,1,1,2,1
Week 5,PHL @ ATX,ATX,02 Elise Bjork,36,36,33,0,0,3,205.84704000000002,6.2358,106.10706,3.2163600000000003,10,0,3,3,0,0,0
Week 5,PHL @ ATX,ATX,15 Elise Franke,7,7,7,0,0,0,13.860980000000001,1.9801400000000002,64.90702,9.277120000000002,4,6,0,0,0,0,1
Week 5,PHL @ ATX,ATX,71 Wren Vogel,5,5,5,1,0,4,-7.636120000000001,-1.9035600000000001,69.43618000000001,13.88286,6,4,0,1,3,0,1
Week 5,PHL @ ATX,ATX,12 Annie Ortiz,12,11,7,1,1,0,-5.71068,-0.51418,51.94312,7.417320000000001,4,7,5,0,0,0,0
Week 5,PHL @ ATX,ATX,16 Kinsey Neas,6,6,6,0,0,1,18.007240000000003,3.59926,100.33074,16.72726,3,7,0,1,0,0,0
Week 5,PHL @ ATX,ATX,10 Gaby Cuina,4,4,4,0,0,0,57.71944,14.42986,59.79804,14.95498,8,2,0,0,0,0,0
Week 5,PHL @ ATX,ATX,03 Madi Cannon,23,22,23,0,1,3,98.55846000000001,4.923,220.45194,9.583440000000001,8,2,0,2,1,2,0
Week 5,PHL @ ATX,ATX,09 Summer Wilson,27,27,20,0,0,2,255.72250000000003,10.655560000000001,-24.15552,-1.2034000000000002,8,2,7,2,0,0,0
Week 5,PHL @ ATX,ATX,73 Clara Stewart,29,29,25,1,0,2,176.13400000000001,6.771860000000001,37.349160000000005,1.4987800000000002,8,2,4,2,0,0,0
Week 5,PHL @ ATX,ATX,88 Maddy Easton,5,5,5,0,0,1,44.38358,11.093160000000001,78.31946,15.666080000000001,6,4,0,1,0,0,0
Week 5,PHL @ ATX,ATX,07 Shiru Liu,23,23,16,1,0,3,226.60022,11.33384,-29.41766,-1.83792,2,7,7,3,0,1,0
Week 5,PHL @ ATX,ATX,22 Sydney Loughran,11,10,11,0,1,3,-37.272580000000005,-6.21392,128.56688,11.68392,7,1,0,3,0,0,0
Week 5,PHL @ ATX,ATX,08 Mindy Radike,13,13,11,0,0,3,90.10184000000001,9.014560000000001,-72.83852,-6.6187000000000005,2,7,2,3,0,0,2
Week 5,PHL @ ATX,ATX,81 Mackenzie Bailey,8,8,8,0,0,0,59.579240000000006,7.45014,65.57436,8.19406,6,3,0,0,0,1,0
Week 5,PHL @ ATX,ATX,19 Vanessa Bacorn,7,6,7,1,1,1,9.638140000000002,1.9254400000000003,192.06264000000002,27.43752,2,7,0,1,0,1,0
Week 5,PHL @ ATX,ATX,42 Meg Duffy,5,5,2,0,0,4,28.750320000000002,9.583440000000001,7.636120000000001,3.8180600000000005,9,0,3,2,2,0,0
Week 5,PHL @ ATX,ATX,69 Jaime Estes,8,7,8,0,1,2,-15.63326,-2.2317600000000004,67.35758,8.4238,8,0,0,0,2,0,1
Week 5,PHL @ ATX,ATX,27 Jocelyn Jessop,7,7,7,0,0,2,29.34108,4.89018,35.27056,5.043340000000001,2,7,0,1,1,0,1
Week 5,PHL @ ATX,ATX,00 Maggie Rowell,10,10,10,1,0,1,15.70984,1.7504000000000002,109.73914,10.97282,7,1,0,1,0,0,0
Week 5,PHL @ ATX,PHL,11 Sara Liang,27,27,16,2,0,0,256.60864000000004,9.50686,-16.98982,-1.06118,1,15,11,0,0,3,1
Week 5,PHL @ ATX,PHL,04 Raha Mozaffari,23,23,18,0,0,1,166.85688000000002,8.34722,36.69276,2.0348400000000004,1,14,5,1,0,2,3
Week 5,PHL @ ATX,PHL,05 Lindsay McKenna,11,8,11,1,3,0,-3.5008000000000004,-0.43760000000000004,169.03394,15.370700000000001,1,14,0,0,0,0,2
Week 5,PHL @ ATX,PHL,21 Linda Morse,14,13,14,2,1,2,73.0792,6.640580000000001,180.19274000000001,12.865440000000001,0,15,0,2,0,2,0
Week 5,PHL @ ATX,PHL,08 Emma Soiles,8,8,6,2,0,2,141.73864,20.249940000000002,114.87,19.145000000000003,0,13,2,1,1,4,0
Week 5,PHL @ ATX,PHL,33 Jana Graham,4,2,4,1,2,0,3.5555000000000003,1.78322,43.760000000000005,10.940000000000001,1,11,0,0,0,0,1
Week 5,PHL @ ATX,PHL,15 Layne Dodge,4,3,3,1,1,0,0.8533200000000001,0.28444,25.97156,8.653540000000001,1,11,1,0,0,0,1
Week 5,PHL @ ATX,PHL,18 Sumi Onoe,11,11,10,1,0,1,42.698820000000005,3.8837,77.32392000000002,7.734580000000001,1,11,1,0,1,0,2
Week 5,PHL @ ATX,PHL,23 Natalie Bova,12,11,11,1,1,1,86.77608,8.67542,85.92276000000001,7.81116,8,3,1,1,0,3,0
Week 5,PHL @ ATX,PHL,01 Emily Shields,15,12,14,1,3,1,57.992940000000004,5.273080000000001,151.4643,10.81966,8,3,1,1,0,2,0
Week 5,PHL @ ATX,PHL,10 Andrea DeSabato,21,21,16,0,0,0,110.67998000000001,5.820080000000001,17.63528,1.10494,8,3,5,0,0,1,2
Week 5,PHL @ ATX,PHL,09 Sarah Hirannet,9,7,9,0,2,2,47.10764,7.85492,96.6002,10.732140000000001,8,3,0,1,1,0,1
Week 5,PHL @ ATX,PHL,00 Emilie Mohler,13,9,10,3,4,0,121.66374,13.521840000000001,91.81942000000001,9.17866,0,11,3,0,0,2,1
Week 5,PHL @ ATX,PHL,22 Liz Hart,13,13,13,1,0,2,61.76724000000001,5.612220000000001,82.31256,6.3342600000000004,8,3,0,1,1,0,1
Week 5,PHL @ ATX,PHL,03 Rachel Alfano,12,10,12,0,2,2,50.9804,5.66692,129.5843,10.79778,8,3,0,1,1,0,1
Week 5,PHL @ ATX,PHL,20 Danielle Walsh,24,24,15,0,0,2,205.14688000000004,9.32088,60.17,4.01498,8,3,9,2,0,2,3
Week 5,PHL @ ATX,PHL,24 Casey Gorman,2,2,2,1,0,1,35.05176,17.52588,19.123120000000004,9.561560000000002,1,9,0,0,1,1,0
Week 5,PHL @ ATX,PHL,13 Kat Harper,11,8,11,0,3,1,48.54078,6.935960000000001,142.1106,12.920140000000002,0,9,0,1,0,0,0
Week 5,RAL @ DC,DC,37 Claire Trop,19,18,18,1,1,2,157.3172,10.49146,143.67502000000002,7.9862,6,4,1,1,1,4,0
Week 5,RAL @ DC,DC,05 Marie Perivier,9,8,9,0,1,2,28.15956,3.5226800000000007,57.12868,6.3452,5,5,0,0,2,1,1
Week 5,RAL @ DC,DC,36 Carolyn Normile,28,27,23,1,1,2,71.06624,2.8444000000000003,81.36078,3.5336200000000004,6,2,5,2,0,0,1
Week 5,RAL @ DC,DC,07 Kami Groom,19,17,16,3,2,1,73.42928,4.5948,172.87388,10.808720000000001,0,8,3,0,1,1,1
Week 5,RAL @ DC,DC,21 Jess Oh,16,16,15,0,0,0,73.06826000000001,4.56198,11.935540000000001,0.79862,1,7,1,0,0,0,1
Week 5,RAL @ DC,DC,01 Ashleigh Jentilet,10,10,8,3,0,2,87.50906,10.940000000000001,56.98646000000001,7.12194,1,7,2,1,1,2,0
Week 5,RAL @ DC,DC,16 Margaret Walker,28,27,25,0,0,1,106.85098,4.11344,48.015660000000004,1.9254400000000003,5,2,3,1,0,1,1
Week 5,RAL @ DC,DC,19 Allie Wallace,4,4,4,0,0,0,47.6437,15.88488,15.556680000000002,3.8946400000000003,0,6,0,0,0,0,1
Week 5,RAL @ DC,DC,08 Kathryn Ritzman,21,19,21,0,2,0,57.500640000000004,3.19448,154.35246,7.35168,4,2,0,0,0,1,2
Week 5,RAL @ DC,DC,04 Ellen Mueller,10,8,10,0,2,1,13.70782,1.71758,117.59406,11.7605,1,6,0,0,1,0,0
Week 5,RAL @ DC,DC,24 Jamie Eriksson,7,6,6,1,1,2,42.75352,8.55508,52.76362,8.79576,1,6,1,0,2,1,0
Week 5,RAL @ DC,DC,26 Jessica Sourbeer,18,18,13,0,0,0,87.58564000000001,5.470000000000001,34.461000000000006,2.6474800000000003,1,5,5,0,0,1,1
Week 5,RAL @ DC,DC,09 Annalise Peters,8,7,5,0,1,1,59.283860000000004,11.858960000000002,21.190780000000004,4.23378,0,6,3,1,0,0,2
Week 5,RAL @ DC,DC,66 Jackie Wang,15,15,12,2,0,2,84.54432000000001,6.498360000000001,52.2385,4.35412,0,6,3,1,1,0,1
Week 5,RAL @ DC,DC,22 Erin McCann,4,4,4,1,0,1,-16.300600000000003,-4.080620000000001,33.56392,8.39098,1,4,0,0,1,0,0
Week 5,RAL @ DC,DC,23 Lisa Dang,33,33,27,1,0,0,129.90156000000002,4.05874,-1.33468,-0.054700000000000006,5,0,6,0,0,1,1
Week 5,RAL @ DC,DC,18 Caroline Tornquist,3,3,3,0,0,0,22.30666,7.4392000000000005,29.045700000000004,9.6819,5,0,0,0,0,0,0
Week 5,RAL @ DC,DC,42 Lisi Lohre,6,6,5,1,0,0,1.78322,0.36102000000000006,7.778340000000001,1.55348,0,5,1,0,0,0,0
Week 5,RAL @ DC,DC,13 Sami Smalling,7,7,5,0,0,1,44.61332,7.4392000000000005,-15.0425,-3.0085,0,4,2,0,1,0,0
Week 5,RAL @ DC,DC,15 Florence Brooks,4,4,4,1,0,1,-6.44366,-2.14424,43.0489,10.76496,1,3,0,1,0,0,0
Week 5,RAL @ DC,DC,12 Clare Frantz,5,4,5,0,1,2,-5.776320000000001,-1.9254400000000003,67.281,13.456200000000003,4,0,0,1,1,0,0
Week 5,RAL @ DC,DC,46 Graham Cunningham,7,6,6,1,1,1,45.87142,7.647060000000001,35.861320000000006,5.9732400000000005,0,3,1,0,1,0,0
Week 5,RAL @ DC,DC,00 Emma Jones,2,2,2,0,0,0,15.33788,7.66894,1.33468,0.66734,0,3,0,0,0,0,0
Week 5,RAL @ DC,DC,06 Laureen Johnson,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
Week 5,RAL @ DC,RAL,13 Tyler Smith,64,61,56,1,3,10,382.14514,7.4939,170.12794,3.04132,12,0,8,10,0,0,3
Week 5,RAL @ DC,RAL,02 Claire Bidigare-Curtis,15,14,15,1,1,0,91.1302,6.5093000000000005,165.18306,11.016580000000001,12,0,0,0,0,1,0
Week 5,RAL @ DC,RAL,34 Alex Barnett,47,47,34,0,0,5,206.68942,4.923,-49.25188000000001,-1.4440800000000003,11,0,13,5,0,0,0
Week 5,RAL @ DC,RAL,45 Caitlin Gross,14,14,14,1,0,0,57.456880000000005,4.1025,70.33326000000001,5.02146,11,0,0,0,0,1,0
Week 5,RAL @ DC,RAL,32 Annie Bocko,5,5,2,0,0,0,26.584200000000003,5.316840000000001,2.4286800000000004,1.2143400000000002,10,0,3,0,0,0,0
Week 5,RAL @ DC,RAL,12 Katie Backus Meilstrup,15,14,14,2,1,2,16.69444,1.38938,177.87346000000002,12.70134,10,0,1,2,0,0,2
Week 5,RAL @ DC,RAL,06 Jenny Wei,21,21,21,0,0,2,101.01996000000001,5.316840000000001,187.10682000000003,8.905160000000002,9,1,0,2,0,3,1
Week 5,RAL @ DC,RAL,01 Lindsay Soo,10,9,10,2,1,0,-0.9299000000000001,-0.09846,156.97806000000003,15.6989,9,0,0,0,0,1,0
Week 5,RAL @ DC,RAL,59 Audrey Lyman,17,17,10,0,0,4,83.57066,6.968780000000001,2.05672,0.20786000000000002,2,4,7,3,1,0,0
Week 5,RAL @ DC,RAL,15 Justine Neville,1,1,1,1,0,0,-5.4153,-5.4153,14.648660000000001,14.648660000000001,2,4,0,0,0,0,0
Week 5,RAL @ DC,RAL,20 Bridget Mizener,16,16,11,0,0,1,85.06944000000001,5.66692,17.62434,1.59724,1,5,5,1,0,0,1
Week 5,RAL @ DC,RAL,22 Julia Zwierzynski,2,1,2,1,1,2,0,0,60.531020000000005,30.270980000000005,1,4,0,1,1,0,0
Week 5,RAL @ DC,RAL,09 Jinny Riedel,0,0,0,0,0,2,0,0,0,0,1,3,0,0,2,0,0
Week 5,RAL @ DC,RAL,10 Paige Carver,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Week 5,RAL @ DC,RAL,16 Tania Proksch,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
Week 5,RAL @ DC,RAL,03 Grace Conerly,9,9,9,0,0,3,70.33326000000001,11.716740000000001,6.53118,0.7220400000000001,1,4,0,3,0,1,0
Week 5,RAL @ DC,RAL,99 Carmen Tormey,2,2,2,0,0,0,9.41934,4.71514,23.4116,11.7058,1,3,0,0,0,0,0
Week 5,RAL @ DC,RAL,24 Hannah Boettcher,4,4,4,0,0,2,13.99226,4.66044,47.939080000000004,11.990240000000002,1,3,0,1,1,0,0
Week 5,RAL @ DC,RAL,18 Sarah McKee,3,3,3,0,0,0,2.2427,0.7439200000000001,36.3755,12.12152,1,3,0,0,0,0,0
Week 5,RAL @ DC,RAL,77 Anna Tortorici,1,1,1,0,0,0,-11.1041,-11.1041,14.922160000000002,14.922160000000002,0,3,0,0,0,0,0
Week 5,RAL @ DC,RAL,25 Meg Manning,1,1,1,0,0,1,13.521840000000001,13.521840000000001,17.43836,17.43836,1,2,0,0,1,0,0
Week 5,RAL @ DC,RAL,19 Sydney Kelley,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Week 5,RAL @ DC,RAL,88 Maddie Pletzke,1,1,1,0,0,0,-4.38694,-4.38694,15.764540000000002,15.764540000000002,0,1,0,0,0,0,0
Week 7,ATX @ ATL,ATL,05 Megan Jarriel,21,19,21,0,2,0,45.740140000000004,2.4068000000000005,201.72266,9.60532,7,11,0,0,0,1,1
Week 7,ATX @ ATL,ATL,10 Mia Griner,22,20,13,1,2,1,113.69942000000002,5.98418,177.228,13.631240000000002,5,12,9,1,0,1,2
Week 7,ATX @ ATL,ATL,54 Liv Ford,33,33,26,0,0,3,350.60512000000006,11.311960000000001,-29.067580000000003,-1.1158800000000002,9,6,7,2,1,3,0
Week 7,ATX @ ATL,ATL,01 Quincy Booth,29,28,22,0,1,1,293.49832,10.874360000000001,101.3044,4.60574,9,5,7,1,0,4,2
Week 7,ATX @ ATL,ATL,20 Soju Hokari,21,21,17,1,0,3,60.498200000000004,3.35858,87.13710000000002,5.130860000000001,9,5,4,3,0,0,1
Week 7,ATX @ ATL,ATL,26 Morgan Lally,14,11,14,0,3,0,67.58732,6.148280000000001,220.90048000000002,15.775480000000002,4,9,0,0,0,1,1
Week 7,ATX @ ATL,ATL,06 Willy (Natalie Wilson),9,8,9,1,1,0,109.26872,13.664060000000001,73.56056,8.1721800000000009,6,5,0,0,0,1,0
Week 7,ATX @ ATL,ATL,13 Hannah Abraham,9,8,9,0,1,1,50.9804,7.286040000000001,36.00354,4.004040000000001,2,10,0,1,0,0,1
Week 7,ATX @ ATL,ATL,44 Jordan Harn,7,7,7,0,0,1,22.580160000000003,3.76336,61.75630000000001,8.81764,2,9,0,1,0,0,2
Week 7,ATX @ ATL,ATL,08 Dani Ortiz,11,11,11,0,0,1,22.427000000000003,2.2427,96.8737,8.806700000000001,9,2,0,1,0,1,1
Week 7,ATX @ ATL,ATL,27 Therese Doebler,3,3,3,0,0,0,10.84154,3.6102000000000003,25.97156,8.653540000000001,3,7,0,0,0,1,0
Week 7,ATX @ ATL,ATL,12 Emma Jaschke,9,9,8,0,0,1,49.65666,6.20298,-41.025000000000006,-5.130860000000001,1,8,1,1,0,0,0
Week 7,ATX @ ATL,ATL,21 Samantha Li,6,5,6,0,1,0,-10.32736,-2.58184,54.96256,9.15678,8,0,0,0,0,0,0
Week 7,ATX @ ATL,ATL,42 Martha Wilber,14,12,13,0,2,2,49.43786,4.9448799999999995,110.45024000000001,8.50038,5,3,1,2,0,1,1
Week 7,ATX @ ATL,ATL,09 Fiona Cashin,7,7,7,0,0,1,52.97148000000001,8.82858,51.86654,7.40638,2,5,0,1,0,0,1
Week 7,ATX @ ATL,ATL,75 Sarah Kingsley-Hart,6,6,6,0,0,0,18.007240000000003,2.9975600000000004,23.23656,3.8727600000000004,1,5,0,0,0,0,0
Week 7,ATX @ ATL,ATL,72 Annalise Paul,4,3,4,0,1,0,10.25078,3.4132800000000003,27.96264,6.99066,0,4,0,0,0,0,0
Week 7,ATX @ ATL,ATL,45 Jennifer Lin,2,2,2,0,0,0,-7.964320000000001,-3.9821600000000004,7.078180000000001,3.5445600000000006,1,1,0,0,0,0,0
Week 7,ATX @ ATL,ATL,31 María Vargas,3,3,3,0,0,0,0.29538000000000003,0.09846,22.13162,7.373560000000001,1,0,0,0,0,0,0
Week 7,ATX @ ATL,ATX,31 Nikki Gilbert,15,14,15,0,1,1,36.82404,2.83346,135.08712000000003,9.003620000000002,9,3,0,1,0,1,1
Week 7,ATX @ ATL,ATX,69 Jaime Estes,19,19,19,0,0,4,8.9708,0.6017000000000001,208.28666,10.96188,9,2,0,4,0,2,2
Week 7,ATX @ ATL,ATX,22 Sydney Loughran,4,4,4,0,0,1,23.86014,5.962300000000001,44.0882,11.02752,3,7,0,0,1,0,0
Week 7,ATX @ ATL,ATX,73 Clara Stewart,33,32,27,0,1,1,237.17920000000004,7.40638,53.091820000000006,1.9692000000000003,9,2,6,0,1,1,1
Week 7,ATX @ ATL,ATX,12 Annie Ortiz,13,13,10,0,0,0,50.23648000000001,3.8618200000000003,31.20088,3.1179,8,3,3,0,0,0,0
Week 7,ATX @ ATL,ATX,03 Madi Cannon,20,19,19,1,1,1,123.08594000000001,6.8375,69.43618000000001,3.65396,9,2,1,1,0,2,2
Week 7,ATX @ ATL,ATX,07 Shiru Liu,16,16,12,0,0,2,182.06348,14.003200000000001,10.75402,0.89708,5,6,4,2,0,3,0
Week 7,ATX @ ATL,ATX,02 Elise Bjork,31,29,27,0,2,0,173.16926,5.9732400000000005,43.639660000000006,1.6191200000000001,9,2,4,0,0,1,2
Week 7,ATX @ ATL,ATX,42 Meg Duffy,11,11,8,0,0,1,88.04512000000001,8.806700000000001,2.22082,0.2735,3,6,3,1,0,1,1
Week 7,ATX @ ATL,ATX,15 Elise Franke,7,6,7,0,1,0,29.122280000000003,4.857360000000001,77.95844000000001,11.13692,2,7,0,0,0,0,0
Week 7,ATX @ ATL,ATX,88 Maddy Easton,6,6,6,0,0,0,70.8365,14.167300000000001,67.20442,11.202560000000002,2,7,0,0,0,1,0
Week 7,ATX @ ATL,ATX,00 Maggie Rowell,7,4,7,0,3,0,-6.542120000000001,-1.63006,117.04706,16.71632,5,4,0,0,0,0,1
Week 7,ATX @ ATL,ATX,27 Jocelyn Jessop,10,8,10,0,2,1,18.608940000000004,2.6584200000000004,79.21654000000001,7.920560000000001,7,1,0,1,0,0,0
Week 7,ATX @ ATL,ATX,26 Amy Broome,15,15,10,0,0,3,81.36078,6.782800000000001,39.055800000000005,3.90558,2,5,5,2,1,1,0
Week 7,ATX @ ATL,ATX,16 Kinsey Neas,4,3,3,1,1,0,9.78036,3.26012,53.059000000000005,17.689980000000002,2,5,1,0,0,0,0
Week 7,ATX @ ATL,ATX,09 Summer Wilson,16,16,15,0,0,1,119.0819,7.94244,38.902640000000005,2.5927800000000003,2,5,1,1,0,0,1
Week 7,ATX @ ATL,ATX,08 Mindy Radike,9,9,7,0,0,0,17.13204,1.9035600000000001,32.82,4.69326,3,4,2,0,0,0,0
Week 7,ATX @ ATL,ATX,19 Vanessa Bacorn,8,7,8,1,1,1,7.69082,1.094,125.79906,15.72078,2,4,0,0,1,0,1
Week 7,ATX @ ATL,ATX,10 Gaby Cuina,5,5,5,0,0,0,11.858960000000002,2.9647400000000004,53.4966,10.69932,1,3,0,0,0,0,0
Week 7,ATX @ ATL,ATX,25 Jasmine Anand,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Week 7,ATX @ NASH,ATX,73 Clara Stewart,32,32,25,1,0,3,388.94982,12.9639,13.11706,0.52512,12,4,7,2,1,5,4
Week 7,ATX @ NASH,ATX,69 Jaime Estes,14,12,14,0,2,1,50.90382,4.627620000000001,227.78174,16.267780000000002,11,3,0,1,0,1,1
Week 7,ATX @ NASH,ATX,02 Elise Bjork,26,25,18,0,1,1,181.17734000000002,7.876800000000001,17.78844,0.9846000000000001,11,2,8,1,0,2,1
Week 7,ATX @ NASH,ATX,07 Shiru Liu,18,18,8,0,0,2,239.19216,14.95498,-28.454940000000004,-3.5555000000000003,1,11,10,1,1,2,1
Week 7,ATX @ NASH,ATX,31 Nikki Gilbert,21,15,21,0,6,1,36.900619999999996,2.6365400000000005,260.08756000000005,12.38408,9,3,0,1,0,0,2
Week 7,ATX @ NASH,ATX,03 Madi Cannon,21,17,21,1,4,1,69.7972,4.365060000000001,222.67276,10.60086,10,1,0,1,0,3,0
Week 7,ATX @ NASH,ATX,15 Elise Franke,6,3,5,3,2,0,-10.81966,-3.6102000000000003,101.44662000000001,20.2937,1,9,1,0,0,0,0
Week 7,ATX @ NASH,ATX,00 Maggie Rowell,8,7,8,1,1,0,39.055800000000005,6.5093000000000005,83.20964000000001,10.40394,2,8,0,0,0,0,2
Week 7,ATX @ NASH,ATX,09 Summer Wilson,9,9,8,1,0,1,22.23008,3.1726,46.01364000000001,5.75444,2,8,1,1,0,0,1
Week 7,ATX @ NASH,ATX,16 Kinsey Neas,5,4,5,0,1,0,11.935540000000001,2.9866200000000003,70.02694000000001,14.003200000000001,0,9,0,0,0,0,2
Week 7,ATX @ NASH,ATX,88 Maddy Easton,7,7,7,0,0,1,35.48936,5.918540000000001,90.92234,12.98578,1,7,0,0,1,1,2
Week 7,ATX @ NASH,ATX,08 Mandy Radike,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
Week 7,ATX @ NASH,ATX,42 Meg Duffy,5,5,5,0,0,1,24.97602,6.246740000000001,14.67054,2.9319200000000003,0,8,0,1,0,1,0
Week 7,ATX @ NASH,ATX,22 Sydney Loughran,6,6,5,0,0,0,80.17926000000001,13.357740000000002,61.132720000000006,12.230920000000001,1,7,1,0,0,2,0
Week 7,ATX @ NASH,ATX,27 Jocelyn Jessop,6,5,6,0,1,0,81.2842,16.25684,90.10184000000001,15.020620000000001,4,4,0,0,0,2,0
Week 7,ATX @ NASH,ATX,10 Gaby Cuina,1,1,1,0,0,1,0,0,14.747120000000002,14.747120000000002,0,7,0,0,1,0,0
Week 7,ATX @ NASH,ATX,19 Vanessa Bacorn,5,4,5,0,1,1,65.35556000000001,16.344360000000002,93.65734,18.729280000000003,1,6,0,0,1,0,0
Week 7,ATX @ NASH,ATX,12 Annie Ortiz,10,10,6,0,0,1,42.53472000000001,4.7260800000000005,26.90146,4.4854,5,2,4,1,0,0,0
Week 7,ATX @ NASH,ATX,26 Amy Broome,6,6,2,0,0,1,30.894560000000002,5.1527400000000005,14.298580000000001,7.1547600000000005,1,6,4,0,1,0,0
Week 7,ATX @ NASH,ATX,17 Olympia Walker,1,1,1,0,0,0,44.46016,44.46016,14.375160000000001,14.375160000000001,1,0,0,0,0,0,0
Week 7,ATX @ NASH,NASH,28 Margie Quinn,91,90,78,0,1,5,664.3862,7.909620000000001,104.54264,1.34562,16,2,13,4,1,5,3
Week 7,ATX @ NASH,NASH,25 Nadine Rowen,17,16,17,0,1,3,35.784740000000006,2.5599600000000002,251.81692000000004,14.81276,16,2,0,2,1,0,1
Week 7,ATX @ NASH,NASH,08 Grace Robinson,23,23,22,1,0,0,125.91940000000001,5.721620000000001,133.65398000000002,6.0717,15,3,1,0,0,1,1
Week 7,ATX @ NASH,NASH,16 Emily Branson,36,35,32,1,1,1,146.35532,4.4307,35.008,1.094,15,2,4,1,0,0,0
Week 7,ATX @ NASH,NASH,10 Tori Taylor,20,18,19,1,2,1,100.24322000000001,5.56846,155.86218000000002,8.205,15,3,1,0,1,2,2
Week 7,ATX @ NASH,NASH,27 Katharine Gilbert,59,58,53,1,1,6,80.60592000000001,1.52066,248.07544000000001,4.682320000000001,16,2,6,5,1,1,1
Week 7,ATX @ NASH,NASH,09 Emma Patterson,17,17,13,1,0,2,177.92816,12.71228,13.226460000000001,1.0174200000000002,5,11,4,2,0,1,0
Week 7,ATX @ NASH,NASH,06 Micah Roberts,15,13,15,1,2,1,31.92292,2.6584200000000004,199.56748,13.303040000000001,15,2,0,0,1,0,0
Week 7,ATX @ NASH,NASH,24 Jesse Shofner,23,22,16,0,1,2,213.08932000000001,10.655560000000001,37.688300000000005,2.3521,6,11,7,2,0,2,1
Week 7,ATX @ NASH,NASH,12 Meaghan Creamer,3,3,3,0,0,0,11.213500000000002,3.74148,29.067580000000003,9.69284,4,11,0,0,0,1,1
Week 7,ATX @ NASH,NASH,21 Elena Rubino,6,3,6,1,3,0,-18.707400000000003,-9.353700000000002,190.26848,31.71506,6,9,0,0,0,0,1
Week 7,ATX @ NASH,NASH,20 Noel Holmes,6,6,6,0,0,0,17.285200000000003,2.87722,25.829340000000002,4.2994200000000005,5,9,0,0,0,0,1
Week 7,ATX @ NASH,NASH,17 Rachel Barr,5,5,5,0,0,2,2.86628,0.56888,39.18708,7.8330400000000004,6,5,0,0,2,0,0
Week 7,ATX @ NASH,NASH,26 Leah Shorb,7,6,6,1,1,1,-2.8881600000000005,-0.5798200000000001,122.19980000000001,20.37028,4,8,1,1,0,0,0
Week 7,ATX @ NASH,NASH,03 Metta Devine-Qin,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
Week 7,ATX @ NASH,NASH,07 Mary Cowart,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
Week 7,ATX @ NASH,NASH,11 Jamie Ferrie,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Week 7,ATX @ NASH,NASH,23 Breanna Snipes,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Week 7,DC @ PORT,DC,19 Allie Wallace,10,9,9,0,1,0,120.78854000000001,13.42338,91.14114000000001,10.13044,6,6,1,0,0,2,0
Week 7,DC @ PORT,DC,05 Marie Perivier,10,9,10,0,1,2,0.15316000000000002,0.021880000000000004,117.74722,11.77144,5,6,0,1,1,0,2
Week 7,DC @ PORT,DC,26 Jessica Sourbeer,22,22,16,0,0,1,133.89466000000002,7.045360000000001,10.447700000000001,0.6564,5,6,6,1,0,0,0
Week 7,DC @ PORT,DC,23 Lisa Dang,28,28,23,0,0,0,218.74530000000001,7.81116,73.1339,3.1835400000000003,5,6,5,0,0,2,1
Week 7,DC @ PORT,DC,18 Caroline Tornquist,7,5,7,1,2,1,41.3532,8.27064,77.58648000000001,11.082220000000001,5,6,0,0,1,1,1
Week 7,DC @ PORT,DC,24 Jamie Eriksson,18,15,18,0,3,3,141.45420000000001,10.8853,225.77972000000003,12.548180000000002,4,5,0,2,1,2,2
Week 7,DC @ PORT,DC,22 Erin McCann,11,11,9,5,0,0,47.12952,4.71514,74.09662000000002,8.237820000000001,4,5,2,0,0,0,0
